Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza;month
2018-01-01;1374;DAIRY_CHESSE;GOS.MASLANKA NATURALNA;23.0;2.29;52.67;2.85;65.55;2.99;68.77;0.08;19.65;0.56;12.88;0.13;1
2018-01-01;374;DAIRY_CHESSE;GOS.MASLO 250G GOSTYN;396.0;6.26;2477.68;6.63;2624.04;6.95;2754.08;3.09;5.58;0.37;146.36;1.51;1
2018-01-01;1373;DAIRY_CHESSE;GOS.MLEKO CODZIENNE 2_%;218.0;2.15;468.7;2.61;569.24;2.74;597.1;0.67;17.66;0.46;100.54;1.04;1
2018-01-01;1359;DAIRY_CHESSE;GOS.MLEKO KAJMAK WANILIOWE 510 G;1.0;6.14;6.14;3.86;3.86;4.05;4.05;0.0;-59.07;-2.28;-2.28;-0.02;1
2018-01-01;16983;DAIRY_CHESSE;GOS.MLEKO PUSZKA 510 GR KRÓWKOWE S?/ZAG;1.0;4.89;4.89;7.61;7.61;7.99;7.99;0.01;35.74;2.72;2.72;0.03;1
2018-01-01;3147;DAIRY_CHESSE;GOS.MLEKO TUBA KAKAO GOSTYN;9.0;2.59;23.31;3.42;30.78;3.59;32.31;0.04;24.27;0.83;7.47;0.08;1
2018-01-01;1177;DAIRY_CHESSE;GOS.MLEKO UHT 2% 0_5L GOSTYN;15.0;1.46;21.9;2.09;31.35;2.19;32.85;0.04;30.14;0.63;9.45;0.1;1
2018-01-01;1174;DAIRY_CHESSE;GOS.MLEKO UHT 2% 1L GOSTYN;31.0;2.32;71.9;3.08;95.47;3.24;100.35;0.11;24.69;0.76;23.57;0.24;1
2018-01-01;1176;DAIRY_CHESSE;GOS.MLEKO UHT 3_2% 0_5L GOSTYN;21.0;1.55;32.55;2.09;43.89;2.19;45.99;0.05;25.84;0.54;11.34;0.12;1
2018-01-01;1175;DAIRY_CHESSE;GOS.MLEKO UHT 3_2% 1L GOSTYN;38.0;2.38;90.44;3.22;122.37;3.38;128.45;0.14;26.09;0.84;31.93;0.33;1
2018-01-01;15590;DAIRY_CHESSE;GOS.MLEKO Z BLONIKIEM 500G;16.0;3.52;56.32;4.61;73.76;4.84;77.44;0.09;23.64;1.09;17.44;0.18;1
2018-01-01;1172;DAIRY_CHESSE;GOS.MLEKO ZAG. NIESL.200G GOSTYN;8.0;1.44;11.52;2.09;16.72;2.19;17.52;0.02;31.1;0.65;5.2;0.05;1
2018-01-01;1173;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ.500ML GOSTYN;2.0;3.18;6.36;3.8;7.6;3.99;7.98;0.01;16.32;0.62;1.24;0.01;1
2018-01-01;9391;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500;13.0;3.25;42.25;4.95;64.35;5.2;67.6;0.08;34.34;1.7;22.1;0.23;1
2018-01-01;1477;DAIRY_CHESSE;GOS.MLEKO ZAGESZCZ/SLODZONE 533G;1.0;5.09;5.09;6.62;6.62;6.95;6.95;0.01;23.11;1.53;1.53;0.02;1
2018-01-01;1178;DAIRY_CHESSE;GOS.SMIETANKA 12% 250ML GOSTYN;62.0;1.48;91.76;2.35;145.7;2.47;153.14;0.17;37.02;0.87;53.94;0.56;1
2018-01-01;1179;DAIRY_CHESSE;GOS.SMIETANKA 18% 250ML GOSTYN;57.0;1.76;100.32;2.47;140.79;2.59;147.63;0.17;28.74;0.71;40.47;0.42;1
2018-01-01;3829;DAIRY_CHESSE;GOS.SMIETANKA 30% 1L GOSTYN;5.0;6.11;30.55;5.33;26.65;5.59;27.97;0.03;-14.63;-0.78;-3.9;-0.04;1
2018-01-01;1180;DAIRY_CHESSE;GOS.SMIETANKA 30% 250ML GOSTYN;32.0;2.55;81.6;3.8;121.6;3.99;127.68;0.14;32.89;1.25;40.0;0.41;1
2018-01-01;1181;DAIRY_CHESSE;GOS.SMIETANKA 30% 500ML GOSTYN;16.0;5.81;92.96;7.61;121.76;7.99;127.84;0.14;23.65;1.8;28.8;0.3;1
